#router1, port on router1, router2, port on router 2, failure start, failure end
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1307095287.0,1307095410.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1316801997.0,1316802141.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1325087212.0,1325087257.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1325107379.0,1325107417.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1332533378.0,1332533422.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1332540947.0,1332540986.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1332684056.0,1332684100.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1332710792.0,1332710830.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1332785018.0,1332785029.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1332785352.0,1332785363.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1338323684.0,1338323695.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1345642932.0,1345642976.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1345651896.0,1345651934.0
mis-cc,Serial2/0,svl-agg1,Serial3/0:2,1353907489.0,1353907501.0
oak-core1,??,svl-core1,??,1290641403.0,1290641512.0
oak-core1,??,svl-core1,??,1290856758.0,1290856875.0
oak-core1,??,svl-core1,??,1290857052.0,1290857166.0
oak-core1,??,svl-core1,??,1290919812.0,1290919930.0
oak-core1,??,svl-core1,??,1290923625.0,1290923739.0
oak-core1,??,svl-core1,??,1290926019.0,1290926132.0
oak-core1,??,svl-core1,??,1290927563.0,1290927671.0
oak-core1,??,svl-core1,??,1290928499.0,1290928607.0
oak-core1,??,svl-core1,??,1291043595.0,1291043704.0
oak-core1,??,svl-core1,??,1291058233.0,1291058438.0
oak-core1,??,svl-core1,??,1291107061.0,1291108230.0
oak-core1,??,svl-core1,??,1291108231.0,1291108231.0
oak-core1,??,svl-core1,??,1291622965.0,1291623482.0
oak-core1,??,svl-core1,??,1291624041.0,1291624077.0
oak-core1,??,svl-core1,??,1291624260.0,1291624293.0
oak-core1,??,svl-core1,??,1313737895.0,1313737907.0
oak-core1,??,svl-core1,??,1313997592.0,1313997640.0
oak-core1,??,svl-core1,??,1314000848.0,1314000897.0
oak-core1,??,svl-core1,??,1336031718.0,1336032196.0
oak-core1,??,svl-core1,??,1336040283.0,1336041286.0
oak-core1,??,svl-core1,??,1336120819.0,1336121856.0
oak-core1,??,svl-core1,??,1340274079.0,1340275128.0
oak-core1,??,svl-core1,??,1340869700.0,1340870759.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1288816874.0,1288816877.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1289889498.0,1289889502.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1289951743.0,1289951748.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1290126755.0,1290126757.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1290491972.0,1290491977.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1290555732.0,1290555735.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1291703371.0,1291703376.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1291766863.0,1291766866.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1291790639.0,1291790642.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1291879804.0,1291879808.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1297836818.0,1297836822.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1297900007.0,1297900010.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1297925886.0,1297925889.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1297926809.0,1297926812.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1298419384.0,1298419387.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1298424585.0,1298424590.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1298443147.0,1298443150.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1298873896.0,1298873901.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1299106621.0,1299106625.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1299107250.0,1299107254.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1299110351.0,1299110354.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1299111986.0,1299111988.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1300181407.0,1300181414.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1300182069.0,1300182069.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1301982515.0,1301982541.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1301982550.0,1301982579.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1302639245.0,1302639250.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1306989173.0,1306989415.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1316281050.0,1316281053.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1317953619.0,1317955483.0
sfo-agg1,GigabitEthernet0/0/7.2021,usf-1,GigabitEthernet0/3.2021,1319538009.0,1319538171.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1288060771.0,1288060783.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1288061122.0,1288061133.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1290232075.0,1290232087.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1290233376.0,1290233388.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1297165473.0,1297165782.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1297166073.0,1297166078.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1297671077.0,1297671796.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1297757431.0,1297757444.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1300951070.0,1300951075.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1307091533.0,1307091655.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1308285628.0,1308285639.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1308285934.0,1308285945.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1309923652.0,1309923663.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1309923957.0,1309923969.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1309932368.0,1309932380.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1309932674.0,1309932685.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310007540.0,1310007551.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310007845.0,1310007856.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310201650.0,1310201661.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310201955.0,1310201966.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310203593.0,1310203603.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310203898.0,1310203909.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310235337.0,1310235348.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310235642.0,1310235653.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310363045.0,1310363056.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310363351.0,1310363362.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310659423.0,1310659434.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310659729.0,1310659740.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310684636.0,1310684648.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310684941.0,1310684952.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310819847.0,1310819859.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1310820154.0,1310820165.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1311130631.0,1311130642.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1311130937.0,1311130948.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1313011426.0,1313011436.0
lm-cc,Serial1/0,oak-dc2,Serial5/1:8,1313011731.0,1313011742.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328823556.0,1328823558.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328823561.0,1328823564.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328823680.0,1328823680.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328823760.0,1328823762.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328823795.0,1328823795.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328823810.0,1328823810.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328823814.0,1328823815.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328842383.0,1328843059.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328843675.0,1328843694.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328843697.0,1328843827.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328843836.0,1328843843.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328843844.0,1328843848.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328843910.0,1328843937.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328843949.0,1328843996.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328844178.0,1328844279.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328844282.0,1328844448.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328902414.0,1328902414.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328902418.0,1328902419.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328903127.0,1328903127.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1328906948.0,1328906949.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1329681927.0,1329682627.0
lam-gw-3-asr1k-demo,??,tust1-asr-demo,??,1329682628.0,1329682631.0
berk-cc,FastEthernet0/1,berk-cc-1,GigabitEthernet0/2,1294863177.0,1294864137.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1317193505.0,1317193722.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1319965468.0,1319965473.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1320342090.0,1320342587.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1320343719.0,1320343736.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1320344547.0,1320344623.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1322765184.0,1322785700.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1324872278.0,1324872283.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1328716771.0,1328716776.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1329509082.0,1329509087.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1329850466.0,1329850485.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1331760060.0,1331760065.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1333063640.0,1333063661.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1333659635.0,1333659640.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1334866330.0,1334866334.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335666326.0,1335666331.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335667458.0,1335667463.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335668974.0,1335668979.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335669249.0,1335669255.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335669259.0,1335669264.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335669428.0,1335669433.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335669442.0,1335669447.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1335787276.0,1335787281.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1338782384.0,1338782389.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1338894008.0,1338894013.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1340812551.0,1340812753.0
las-coe,GigabitEthernet0/1,tri-agg1,GigabitEthernet0/0/1,1344679043.0,1344679048.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1287767735.0,1287767740.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1288166614.0,1288166619.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1288401762.0,1288401767.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1288758808.0,1288758813.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1289540508.0,1289540512.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1289550452.0,1289550457.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1289878140.0,1289878145.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1290335890.0,1290335895.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1290589701.0,1290589706.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1290940845.0,1290941033.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1291006736.0,1291006742.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1291130456.0,1291130597.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1291139019.0,1291139024.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1291641218.0,1291641230.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1291705622.0,1291705627.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292083583.0,1292083588.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292903787.0,1292903793.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292904065.0,1292904072.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292904405.0,1292904410.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292904988.0,1292904993.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292905762.0,1292905767.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292906001.0,1292906005.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292910416.0,1292910429.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292910439.0,1292910607.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1292916876.0,1292916881.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1293742530.0,1293745125.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294058334.0,1294058339.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294116087.0,1294116092.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294209843.0,1294209848.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294216177.0,1294217617.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294223798.0,1294244550.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294283841.0,1294283846.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294288355.0,1294288360.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294292007.0,1294292012.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294296619.0,1294296632.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294296717.0,1294296725.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294296766.0,1294296776.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294296793.0,1294296803.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294296941.0,1294296947.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294418536.0,1294418542.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294448683.0,1294452894.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1294453081.0,1294454628.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1295441567.0,1295441572.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1295719057.0,1295719063.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1296755384.0,1296755389.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1297214160.0,1297214165.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1297257197.0,1297257717.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1297317631.0,1297317635.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1297793321.0,1297793326.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1297959830.0,1297959835.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1298432453.0,1298432458.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1298515630.0,1298515840.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1298515908.0,1298515914.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1298581731.0,1298581894.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1298966793.0,1298966798.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1298966818.0,1298966823.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1298968100.0,1298968111.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1299064366.0,1299064371.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1299067517.0,1299067681.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1299745052.0,1299745333.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1299746545.0,1299746550.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1299833186.0,1299833195.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1300209061.0,1300209066.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1300223336.0,1300223499.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1300243600.0,1300243605.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1300303400.0,1300303405.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1300473587.0,1300473592.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1301421482.0,1301421487.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1301983423.0,1301983428.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1302242184.0,1302242190.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1302344931.0,1302344936.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1302417666.0,1302417671.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1302526407.0,1302526412.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1302835457.0,1302835462.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1303178250.0,1303178256.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1303331286.0,1303331291.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1303331303.0,1303331324.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1303656605.0,1303656610.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1303848111.0,1303848117.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1303889329.0,1303889335.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1304409148.0,1304409153.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1304409176.0,1304409186.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1305754176.0,1305754181.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1306508827.0,1306509282.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1306509394.0,1306509417.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1306509503.0,1306509518.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1306509876.0,1306509908.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1306509997.0,1306510027.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1306914489.0,1306914494.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1307719419.0,1307719425.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1307992472.0,1307992502.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1308717049.0,1308717054.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1308718181.0,1308718221.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1308718913.0,1308718922.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1308719544.0,1308719549.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1308719798.0,1308719814.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1308721126.0,1308721133.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1308838382.0,1308838677.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1309076840.0,1309076845.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1309182648.0,1309182655.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310125724.0,1310125729.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310634168.0,1310634177.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310634191.0,1310634203.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310644474.0,1310644492.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310644743.0,1310644751.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310682761.0,1310682773.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310686510.0,1310686520.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1310826023.0,1310826033.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1311316365.0,1311316373.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1311440878.0,1311440885.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1311570638.0,1311570643.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1311731152.0,1311731162.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1312017689.0,1312017697.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1312144211.0,1312144221.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1312709850.0,1312709855.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1312797738.0,1312797746.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1313048218.0,1313048223.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1313050610.0,1313056129.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1313375119.0,1313375125.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1313476654.0,1313476663.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1313518628.0,1313518634.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1313973908.0,1313973913.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1314267700.0,1314267705.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1314416461.0,1314416466.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1314706229.0,1314706236.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1315984360.0,1315984875.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1315985029.0,1315985096.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1315985193.0,1315985263.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1315985550.0,1315985621.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1315986002.0,1315986078.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1315986135.0,1315986198.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1316504049.0,1316504084.0
av-cc,GigabitEthernet0/1,lax-agg1,GigabitEthernet2/0/6,1317799857.0,1317800037.0
