#ip addr, router1, port on router1, valid till
137.164.24.153,sdg-agg1,GigabitEthernet2/0/7.821,1237359903
137.164.47.108,sdg-agg1,GigabitEthernet5/0/0,253402300799
137.164.24.157,sdg-agg1,GigabitEthernet2/0/7.822,1237359903
137.164.24.153,sdg-agg1,Port-channel1.821,1278471920
137.164.24.165,sdg-agg1,Port-channel1.802,1276657511
137.164.24.157,sdg-agg1,Port-channel1.822,1278471920
137.164.24.165,sdg-agg1,GigabitEthernet2/0/7.802,1237359903
137.164.22.230,sdg-agg1,POS7/0,1330027658
137.164.24.161,sdg-agg1,GigabitEthernet2/0/7.801,1237359903
137.164.46.11,sdg-agg2,GigabitEthernet0/0/0,1242183994
137.164.46.13,sdg-agg2,GigabitEthernet0/0/1,1242183994
137.164.46.15,sdg-agg2,GigabitEthernet0/0/2,1242183994
137.164.1.86,sdg-agg2,GigabitEthernet0/0/2,1348844872
137.164.42.57,sdg-agg2,GigabitEthernet3/0/0.235,253402300799
137.164.47.107,sdg-agg2,GigabitEthernet6/0/0,1320102453
137.164.46.5,sdg-agg2,GigabitEthernet6/0/0,253402300799
137.164.46.158,sdg-agg2,GigabitEthernet0/0/8,1222211412
137.164.46.160,sdg-agg2,GigabitEthernet0/0/9,1222211412
137.164.1.36,sdg-agg2,GigabitEthernet4/0/0.226,1311620730
137.164.1.36,sdg-agg2,GigabitEthernet4/0/0.226,253402300799
137.164.1.201,sdg-agg2,GigabitEthernet4/0/0.217,253402300799
137.164.46.18,sdg-agg2,GigabitEthernet0/0/3,253402300799
137.164.40.65,sdg-agg2,GigabitEthernet0/0/7.203,253402300799
137.164.16.1,sdg-agg2,Loopback1,253402300799
137.164.1.142,sdg-agg2,GigabitEthernet4/0/0.218,253402300799
137.164.3.77,sdg-agg2,GigabitEthernet3/0/0.225,1339614732
137.164.35.140,sdg-agg2,GigabitEthernet2/0/2,1215025813
137.164.35.140,sdg-agg2,GigabitEthernet2/0/2,253402300799
137.164.35.60,sdg-agg2,GigabitEthernet2/0/3,253402300799
137.164.42.225,sdg-agg2,GigabitEthernet2/0/0,253402300799
137.164.35.144,sdg-agg2,GigabitEthernet2/0/1,253402300799
137.164.32.4,sdg-agg2,GigabitEthernet2/0/6,253402300799
137.164.1.169,sdg-agg2,GigabitEthernet2/0/7,1278025514
137.164.1.169,sdg-agg2,GigabitEthernet2/0/7,253402300799
137.164.1.142,sdg-agg2,GigabitEthernet1/0/0,1288177533
137.164.46.83,sdg-agg2,GigabitEthernet1/0/0,1323576390
137.164.46.83,sdg-agg2,GigabitEthernet1/0/0,253402300799
137.164.24.153,sdg-agg2,Port-channel1.827,253402300799
137.164.1.34,sdg-agg2,GigabitEthernet2/0/5,1274223914
137.164.35.56,sdg-agg2,GigabitEthernet4/0/0.371,253402300799
137.164.24.157,sdg-agg2,Port-channel1.828,253402300799
137.164.1.220,sdg-agg2,GigabitEthernet4/0/0.225,1311966331
137.164.47.109,sdg-agg2,GigabitEthernet5/0/0,253402300799
137.164.42.17,sdg-agg2,GigabitEthernet0/0/5.459,253402300799
137.164.16.105,sdg-agg2,Loopback0,253402300799
137.164.23.57,sdg-agg2,Port-channel1.802,253402300799
137.164.22.44,sdg-agg2,POS7/0,1242183994
137.164.40.57,sdg-agg2,GigabitEthernet0/0/6.203,253402300799
137.164.46.19,sdg-agg3,GigabitEthernet0/2,253402300799
137.164.46.17,sdg-agg3,GigabitEthernet0/1,253402300799
137.164.16.123,sdg-agg3,Loopback0,253402300799
137.164.23.92,sdg-agg3,Serial2/0,1348887986
137.164.32.124,sdg-agg3,Serial3/0,253402300799
137.164.32.122,sdg-agg3,Serial1/1,253402300799
137.164.32.242,sdg-agg3,Serial1/0,253402300799
137.164.23.5,sdg-agg3,Tunnel0,1345849665
198.17.46.176,sdg-agg3,GigabitEthernet0/3.98,253402300799
137.164.32.128,sdg-agg3,Serial2/1,253402300799
137.164.33.242,merritt-cc,Serial0,1139623673
209.129.165.1,merritt-cc,Ethernet0,1139623673
137.164.34.171,merritt-cc,FastEthernet0/1,253402300799
209.129.165.1,merritt-cc,FastEthernet0/0,1263003159
209.129.165.253,merritt-cc,FastEthernet0/0,253402300799
137.164.39.210,merritt-cc,Loopback0,253402300799
137.164.32.15,merritt-cc,Serial1/0,253402300799
209.129.155.20,chabot-cc-gk,FastEthernet0/1,253402300799
209.129.154.20,chabot-cc-gk,FastEthernet0/0,1119658218
137.164.18.30,uci-sw-1-mgmt,Vlan10,253402300799
137.164.1.153,uci-sw-1-mgmt,Vlan221,1274490748
137.164.1.190,uci-sw-1-mgmt,Vlan221,1279329131
137.164.1.250,uci-sw-1-mgmt,Vlan221,1308100024
137.164.1.231,uci-sw-1-mgmt,Vlan240,1299809250
137.164.27.43,uci-sw-1-mgmt,Vlan203,1279329131
10.80.114.4,mer-cc,FastEthernet0/1,1259979141
137.164.34.165,mer-cc,FastEthernet0/1,253402300799
198.189.251.1,mer-cc,FastEthernet0/0,1259979141
198.189.251.6,mer-cc,FastEthernet0/0,253402300799
137.164.39.10,mer-cc,Loopback0,253402300799
137.164.32.247,mer-cc,Serial2/0,253402300799
137.164.27.173,svl-hpr,GigabitEthernet0/2/1,1253876824
137.164.27.85,svl-hpr,GigabitEthernet0/0/1,1253876824
137.164.27.133,svl-hpr,GigabitEthernet0/0/2,1094123676
137.164.27.133,svl-hpr,GigabitEthernet0/0/2,1253876824
137.164.27.25,svl-hpr,GigabitEthernet0/1/2,1094123676
137.164.27.25,svl-hpr,GigabitEthernet0/1/2,1253876824
137.164.26.97,svl-hpr,GigabitEthernet6/0/0,1245193521
137.164.27.161,svl-hpr,GigabitEthernet0/1/1,1088147013
137.164.27.161,svl-hpr,GigabitEthernet0/1/1,1094123676
137.164.27.161,svl-hpr,GigabitEthernet0/1/1,1202385801
137.164.28.120,svl-hpr,GigabitEthernet0/1/1,1240959900
137.164.28.122,svl-hpr,GigabitEthernet0/1/1,1244847926
137.164.28.112,svl-hpr,GigabitEthernet0/1/0,1240959900
137.164.28.114,svl-hpr,GigabitEthernet0/1/0,1244847926
137.164.26.65,svl-hpr,GigabitEthernet0/1/0,1253876824
207.231.246.1,svl-hpr,GigabitEthernet4/0.780,1270148718
207.231.249.1,svl-hpr,GigabitEthernet4/0.781,1270148718
207.231.248.129,svl-hpr,GigabitEthernet4/0.779,1270206393
137.164.26.132,svl-hpr,GigabitEthernet4/0.105,1184094192
137.164.25.13,svl-hpr,GigabitEthernet1/0,1253257524
137.164.25.38,svl-hpr,GigabitEthernet1/0,1253862356
137.164.25.82,svl-hpr,GigabitEthernet1/0,1276801511
198.129.78.10,svl-hpr,GigabitEthernet0/1/0.256,1127761377
216.24.183.128,svl-hpr,GigabitEthernet4/0.505,1270148718
137.164.27.89,svl-hpr,GigabitEthernet7/0/0,1201824226
137.164.27.161,svl-hpr,GigabitEthernet7/0/0,1253876824
137.164.25.19,svl-hpr,GigabitEthernet4/0.400,1210115442
137.164.27.25,svl-hpr,GigabitEthernet0/0/0.330,1095865367
192.168.17.4,svl-hpr,GigabitEthernet2/0,1114210967
10.0.69.1,svl-hpr,GigabitEthernet2/0,1114830162
137.164.25.7,svl-hpr,GigabitEthernet2/0,1270595490
137.164.27.145,svl-hpr,GigabitEthernet0/0/0.332,1095850958
137.164.27.161,svl-hpr,GigabitEthernet0/0/0.320,1095850958
137.164.26.153,svl-hpr,GigabitEthernet4/0.1024,1251860870
137.164.27.177,svl-hpr,GigabitEthernet0/0/0.199,1253876824
207.231.244.1,svl-hpr,GigabitEthernet4/0.704,1270206393
137.164.26.128,svl-hpr,GigabitEthernet4/0.1020,1270206393
137.164.25.8,svl-hpr,GigabitEthernet3/0,1269472230
137.164.26.4,svl-hpr,GigabitEthernet0/0/0.309,1114182164
137.164.22.35,svl-hpr,GigabitEthernet0/0/0.21,1122275003
137.164.25.54,svl-hpr,GigabitEthernet0/0/0.21,1296086410
207.231.247.1,svl-hpr,GigabitEthernet4/0.705,1270148718
137.164.26.153,svl-hpr,GigabitEthernet4/0.1029,1270206393
207.231.245.129,svl-hpr,GigabitEthernet4/0.778,1270206393
137.164.22.7,svl-hpr,GigabitEthernet0/2/2,1271373025
137.164.26.6,svl-hpr,GigabitEthernet0/2/0,1241809556
137.164.26.41,svl-hpr,GigabitEthernet0/2/0,1253876824
137.164.25.54,svl-hpr,GigabitEthernet4/0.21,1270206393
137.164.27.133,svl-hpr,GigabitEthernet0/0/0.331,1095865367
137.164.17.4,svl-hpr,Loopback0,1296086410
137.164.27.145,svl-hpr,GigabitEthernet0/3/0,1094123676
137.164.27.145,svl-hpr,GigabitEthernet0/3/0,1253876824
137.164.18.99,svl-hpr,Ethernet0,1249931149
137.164.28.73,svl-hpr,GigabitEthernet4/0.2820,1225480218
137.164.17.1,svl-hpr,Loopback1,1271373025
137.164.8.178,lak-coe-ts,Ethernet0,1339921809
1.1.1.1,lak-coe-ts,Loopback0,1339921809
137.164.50.23,yos-cc,FastEthernet0/1,253402300799
198.189.14.254,yos-cc,FastEthernet0/0,1221267933
198.189.14.250,yos-cc,FastEthernet0/0,1221699941
198.189.14.249,yos-cc,FastEthernet0/0,253402300799
137.164.39.120,yos-cc,Loopback0,253402300799
137.164.32.249,yos-cc,Serial2/0,253402300799
137.164.18.139,stan-liv-sw-1-mgmt,Vlan10,253402300799
137.164.32.11,lan-cc,Serial1/0,253402300799
209.129.161.254,lan-cc,FastEthernet0/1,1253841188
209.129.161.232,lan-cc,FastEthernet0/1,253402300799
209.129.158.1,lan-cc,FastEthernet0/0,1253841188
209.129.158.232,lan-cc,FastEthernet0/0,253402300799
137.164.39.8,lan-cc,Loopback0,253402300799
198.189.227.51,wh-cc-gk,FastEthernet0/0,253402300799
137.164.34.2,hum-coe,Serial2/0,253402300799
137.164.39.75,hum-coe,Loopback0,1096506000
137.164.39.75,hum-coe,Loopback0,253402300799
137.164.33.68,hum-coe,Serial0/1/0,1132165361
137.164.34.88,hum-coe,Serial1/1,1311037986
137.164.32.157,hum-coe,Serial1/0,1285377174
137.164.32.157,hum-coe,Serial1/0/0,1096506000
137.164.32.157,hum-coe,Serial1/0/0,1199500150
137.164.13.229,hum-coe,FastEthernet0/0/1,1096506000
137.164.13.229,hum-coe,FastEthernet0/0/1,1199500150
137.164.34.88,hum-coe,Serial1/0/1,1096506000
137.164.34.88,hum-coe,Serial1/0/1,1199500150
137.164.34.2,hum-coe,Serial1/1/0,1096506000
137.164.34.2,hum-coe,Serial1/1/0,1199500150
137.164.10.145,hum-coe,FastEthernet0/0/0,1096506000
137.164.10.145,hum-coe,FastEthernet0/0/0,1199500150
137.164.1.246,hum-coe,GigabitEthernet0/2,253402300799
137.164.1.209,hum-coe,GigabitEthernet0/1,253402300799
137.164.13.229,hum-coe,FastEthernet4/1,253402300799
137.164.10.145,hum-coe,FastEthernet4/0,253402300799
137.164.39.153,yub-coe,Loopback0,253402300799
137.164.32.199,yub-coe,Serial1/1,1221786342
137.164.34.79,yub-coe,Serial1/0,1219453833
137.164.9.177,yub-coe,FastEthernet0/0/0,1195532070
137.164.34.79,yub-coe,Serial1/0/0,1195532070
192.168.13.1,yub-coe,FastEthernet0/0/1,1195532070
137.164.32.199,yub-coe,Serial1/0/1,1195532070
192.168.13.1,yub-coe,GigabitEthernet0/3,253402300799
137.164.35.9,yub-coe,GigabitEthernet0/2,253402300799
137.164.35.95,yub-coe,GigabitEthernet0/1,253402300799
192.168.13.1,yub-coe,FastEthernet4/1,1287230814
137.164.9.177,yub-coe,FastEthernet4/0,253402300799
137.164.35.90,sac-agg3,Serial1/1:0,253402300799
137.164.32.204,sac-agg3,Serial6/0,1317150385
137.164.32.94,sac-agg3,Serial6/0,253402300799
137.164.35.88,sac-agg3,Serial1/0:0,253402300799
137.164.33.214,sac-agg3,Serial5/3:0,1329854854
137.164.33.113,sac-agg3,Serial5/0:0,253402300799
137.164.33.12,sac-agg3,Serial2/0,253402300799
137.164.32.154,sac-agg3,Serial2/1,253402300799
137.164.32.190,sac-agg3,Serial4/0,253402300799
137.164.46.149,sac-agg3,GigabitEthernet0/2,253402300799
137.164.46.147,sac-agg3,GigabitEthernet0/1,253402300799
137.164.33.212,sac-agg3,Serial5/2:0,1329854854
137.164.33.109,sac-agg3,Serial5/1:0,253402300799
137.164.1.206,sac-agg3,Serial4/1,253402300799
137.164.33.32,sac-agg3,Serial3/1,253402300799
137.164.32.192,sac-agg3,Serial3/0,253402300799
137.164.16.124,sac-agg3,Loopback0,253402300799
137.164.1.212,sac-agg2,GigabitEthernet1/0/0.127,253402300799
137.164.23.37,sac-agg2,GigabitEthernet1/0/0.128,253402300799
137.164.23.37,sac-agg2,GigabitEthernet4/0/0,1300129561
137.164.22.243,sac-agg2,POS6/0,1333408008
137.164.46.77,sac-agg2,GigabitEthernet5/0/0,253402300799
137.164.40.18,sac-agg2,GigabitEthernet1/0/0.28,253402300799
137.164.46.141,sac-agg2,GigabitEthernet0/0/0,253402300799
137.164.46.143,sac-agg2,GigabitEthernet0/0/1,253402300799
137.164.46.145,sac-agg2,GigabitEthernet0/0/2,253402300799
137.164.46.148,sac-agg2,GigabitEthernet0/0/3,253402300799
137.164.32.154,sac-agg2,GigabitEthernet0/0/4,1224875426
137.164.41.246,sac-agg2,GigabitEthernet0/0/5,1300403119
137.164.50.18,sac-agg2,GigabitEthernet0/0/6,1303182329
137.164.46.150,sac-agg2,GigabitEthernet0/0/8,1291939892
137.164.46.152,sac-agg2,GigabitEthernet0/0/9,1218064227
137.164.16.91,sac-agg2,Loopback0,253402300799
137.164.16.1,sac-agg2,Loopback1,253402300799
137.164.16.195,sac-agg2,Loopback2,1218741023
137.164.16.199,sac-agg2,Loopback2,253402300799
137.164.46.81,sac-agg2,GigabitEthernet7/0/0,253402300799
137.164.3.84,sac-agg2,GigabitEthernet4/0/0.137,253402300799
137.164.24.129,sac-agg2,GigabitEthernet4/0/0.132,253402300799
137.164.50.29,sac-agg2,GigabitEthernet2/0/0,1227557657
137.164.1.92,sac-agg2,GigabitEthernet2/0/0,253402300799
137.164.50.6,sm-csu-sw-2-mgmt,Vlan110,253402300799
207.62.203.253,cor-cc-gk,FastEthernet0/0,253402300799
209.129.118.20,ci-csu-gk,FastEthernet0/1,253402300799
209.129.116.207,ci-csu-gk,FastEthernet0/0,253402300799
137.164.42.3,cchla-ban-sw-mgmt,Vlan458,1129321296
137.164.29.2,lax-gk,FastEthernet0/0,253402300799
137.164.24.252,bak-csu,Ethernet0/0,1151024409
137.164.33.57,bak-csu,POS3/0,1151024409
136.168.1.100,bak-csu,GigabitEthernet0/0,1092100045
136.168.255.254,bak-csu,GigabitEthernet0/0,1150074852
137.164.39.171,bak-csu,Loopback0,1151024409
205.154.156.3,teh-coe-1,GigabitEthernet0/3,253402300799
137.164.34.206,teh-coe-1,GigabitEthernet0/2,253402300799
137.164.1.187,teh-coe-1,GigabitEthernet0/1,253402300799
137.164.2.17,teh-coe-1,Loopback0,253402300799
207.233.30.1,bg-lib,Ethernet0,1088816406
137.164.39.195,bg-lib,Loopback0,1088816406
137.164.33.182,bg-lib,Serial1,1088816406
155.135.55.201,dh-csu-gk,FastEthernet0/0,253402300799
137.164.8.50,ama-coe-ts,Ethernet0,1334392218
1.1.1.1,ama-coe-ts,Loopback0,1334392218
137.164.19.193,slo-dc1,GigabitEthernet4/1.10,1209375679
137.145.206.1,slo-dc1,GigabitEthernet4/1.11,1111536153
137.164.28.69,slo-dc1,GigabitEthernet4/1.15,1126119773
137.164.22.120,slo-dc1,GigabitEthernet4/1.20,1112140974
24.205.224.110,slo-dc1,GigabitEthernet0/0.415,1099134184
137.164.24.245,slo-dc1,GigabitEthernet4/0.110,1229944791
137.164.22.10,slo-dc1,GigabitEthernet0/2.23,1333911643
129.65.1.1,slo-dc1,GigabitEthernet4/0.100,1186326194
137.164.16.1,slo-dc1,Loopback1,1333911643
24.205.224.110,slo-dc1,GigabitEthernet4/1.415,1209375679
137.164.12.19,slo-dc1,GigabitEthernet4/1.414,1111521751
137.164.33.6,slo-dc1,Serial1/1,1207566309
137.164.33.8,slo-dc1,Serial1/0,1207566309
198.32.251.194,slo-dc1,Serial1/3,1149750190
137.164.33.64,slo-dc1,Serial1/2,1207566309
137.164.46.129,slo-dc1,GigabitEthernet2/1,1333911643
137.164.46.127,slo-dc1,GigabitEthernet2/0,1333911643
137.164.33.62,slo-dc1,GigabitEthernet4/1.122,1209375679
204.102.253.5,slo-dc1,GigabitEthernet4/1.121,1209375679
137.164.33.166,slo-dc1,GigabitEthernet4/1.120,1209375679
137.145.206.1,slo-dc1,GigabitEthernet0/0.11,1099134184
137.164.22.26,slo-dc1,POS5/0,1209375679
137.164.19.193,slo-dc1,GigabitEthernet0/0.10,1099134184
137.164.22.25,slo-dc1,POS2/0,1113303772
137.164.33.62,slo-dc1,GigabitEthernet0/2,1113303772
137.164.22.122,slo-dc1,GigabitEthernet0/1,1333911643
129.65.1.1,slo-dc1,GigabitEthernet0/2.101,1209375679
137.164.22.124,slo-dc1,GigabitEthernet4/2,1333911643
137.164.16.8,slo-dc1,Loopback0,1333911643
137.164.22.10,slo-dc1,GigabitEthernet4/1.23,1114124564
137.164.23.8,slo-dc1,GigabitEthernet0/0,1229944791
137.164.12.19,slo-dc1,GigabitEthernet0/0.414,1099134184
137.164.41.204,fre-dc1,POS2/0:7,1162339396
137.164.41.210,fre-dc1,POS2/0:7,1197460993
137.164.32.214,fre-dc1,Serial2/1:3,1182985385
137.164.32.224,fre-dc1,POS2/0:4,1197316999
137.164.22.142,fre-dc1,POS6/0,1197630088
137.164.32.228,fre-dc1,Serial2/0:2,1162958615
137.164.32.226,fre-dc1,Serial2/0:3,1197460993
137.164.46.27,fre-dc1,GigabitEthernet4/1,1198022405
137.164.35.44,fre-dc1,Serial2/0:1,1181314994
137.164.35.44,fre-dc1,Serial2/0:1,1197460993
137.164.46.29,fre-dc1,GigabitEthernet4/2,1198022405
137.164.22.141,fre-dc1,POS5/0,1118142171
137.164.33.18,fre-dc1,Serial2/1:2,1197460993
137.164.32.222,fre-dc1,Serial2/1:1,1197460993
137.164.32.220,fre-dc1,Serial2/1:6,1197460993
137.164.32.218,fre-dc1,Serial2/1:5,1197460993
137.164.32.216,fre-dc1,Serial2/1:4,1197460993
137.164.19.129,fre-dc1,GigabitEthernet1/0.10,1190891307
137.164.19.129,fre-dc1,GigabitEthernet1/0.10,1197630088
137.164.29.33,fre-dc1,GigabitEthernet1/0.39,1190891307
137.164.29.33,fre-dc1,GigabitEthernet1/0.39,1197630088
137.164.16.20,fre-dc1,Loopback0,1198022405
137.164.16.1,fre-dc1,Loopback1,1198022405
137.164.22.216,fre-dc1,GigabitEthernet1/2,1190891307
137.164.22.216,fre-dc1,GigabitEthernet1/2,1198022405
137.164.22.220,fre-dc1,GigabitEthernet1/1,1190891307
137.164.22.220,fre-dc1,GigabitEthernet1/1,1198022405
137.164.33.60,fre-dc1,POS3/0,1197460993
137.164.23.97,fre-dc1,POS3/1,1197460993
137.164.32.78,fre-dc2,GigabitEthernet3/0,1197630133
137.164.22.221,fre-dc2,GigabitEthernet3/1,1198022405
137.164.22.217,fre-dc2,GigabitEthernet3/2,1198022405
137.164.46.33,fre-dc2,GigabitEthernet1/3,1198022405
137.164.46.31,fre-dc2,GigabitEthernet1/2,1198022405
137.164.22.141,fre-dc2,POS4/0,1155438199
137.164.22.141,fre-dc2,POS4/0,1197630133
137.164.41.41,fre-dc2,GigabitEthernet1/0,1197630133
137.164.16.21,fre-dc2,Loopback0,1198022405
137.164.16.9,slo-dc2,Loopback0,1333911643
137.164.16.1,slo-dc2,Loopback1,1333911643
137.164.22.121,slo-dc2,GigabitEthernet0/0.20,1112140974
137.164.46.135,slo-dc2,GigabitEthernet2/1,1333911643
137.164.46.133,slo-dc2,GigabitEthernet2/0,1333911643
137.164.22.12,slo-dc2,GigabitEthernet0/0.24,1333911643
137.164.22.25,slo-dc2,POS6/0,1209375738
137.164.22.123,slo-dc2,GigabitEthernet0/1,1333911643
204.102.114.81,slo-dc2,GigabitEthernet0/0.666,1160074996
137.164.22.125,slo-dc2,GigabitEthernet0/2,1333911643
129.65.1.49,slo-dc2,GigabitEthernet0/0.102,1229944935
204.102.114.81,slo-dc2,GigabitEthernet0/0.123,1227758698
137.164.18.62,paix-sw-1-mgmt,Vlan9,253402300799
137.164.19.6,paix-sw-1-mgmt,Vlan10,253402300799
137.164.34.185,cos-cc,FastEthernet0/1,253402300799
198.189.24.1,cos-cc,FastEthernet0/0,1265422006
198.189.24.11,cos-cc,FastEthernet0/0,253402300799
137.164.39.89,cos-cc,Loopback0,253402300799
137.164.32.219,cos-cc,Serial2/0,253402300799
137.164.10.113,loy-hs,FastEthernet0/0/0,1203110799
137.164.13.157,loy-hs,FastEthernet0/0/1,1203110799
137.164.39.157,loy-hs,Loopback0,253402300799
137.164.13.157,loy-hs,FastEthernet4/1,253402300799
137.164.34.34,loy-hs,Serial1/0/0,1203110799
137.164.34.36,loy-hs,Serial1/0/1,1203110799
137.164.34.36,loy-hs,Serial1/1,1237551097
137.164.34.36,loy-hs,Serial1/1,253402300799
137.164.34.34,loy-hs,Serial1/0,253402300799
137.164.10.113,loy-hs,FastEthernet4/0,253402300799
137.164.33.131,sd-cc,Serial4/0,1221526813
209.129.16.1,sd-cc,FastEthernet1/0,1192929003
209.129.28.1,sd-cc,FastEthernet0/0,1192929003
137.164.39.62,sd-cc,Loopback0,1221526813
137.145.206.225,sd-cc,Ethernet3/0,1088817036
137.164.18.99,svl-hpr-sw-1,Vlan10,253402300799
10.17.55.20,svl-hpr-sw-1,Vlan1750,1344452876
10.17.55.20,svl-hpr-sw-1,Vlan1801,1346439970
10.42.12.3,svl-hpr-sw-1,Vlan1801,1347563192
10.17.55.20,svl-hpr-sw-1,Vlan1801,1349219202
10.17.55.26,svl-hpr-sw-1,Vlan1802,253402300799
207.233.39.231,sbv-cc-gk,FastEthernet0/0,253402300799
137.164.9.50,scl-coe-ts,Ethernet0,1337243411
1.1.1.1,scl-coe-ts,Loopback0,1337243411
132.241.60.123,chi-csu-gk,FastEthernet0/1,1123114262
132.241.95.15,chi-csu-gk,FastEthernet0/1,253402300799
132.241.85.97,chi-csu-gk,FastEthernet0/0,253402300799
137.164.41.245,srv-cc,Serial1/0,253402300799
137.164.41.34,srv-cc,FastEthernet0/1,1238069497
137.164.41.34,srv-cc,FastEthernet0/1,253402300799
198.188.254.1,srv-cc,FastEthernet0/0,1169431464
198.188.254.1,srv-cc,FastEthernet0/0,253402300799
137.164.39.218,srv-cc,Loopback0,253402300799
137.174.38.86,pep-gw,GigabitEthernet0/3,1184288812
137.174.38.86,pep-gw,GigabitEthernet0/3,1186794377
137.164.38.86,pep-gw,GigabitEthernet0/3,1187053614
137.164.38.86,pep-gw,GigabitEthernet0/3,1218589534
137.164.38.86,pep-gw,GigabitEthernet0/3,1219281052
137.164.38.86,pep-gw,GigabitEthernet0/3,1219713054
137.174.38.84,pep-gw,GigabitEthernet0/2,1184288812
137.174.38.84,pep-gw,GigabitEthernet0/2,1186794377
137.164.38.84,pep-gw,GigabitEthernet0/2,253402300799
137.164.38.86,pep-gw,GigabitEthernet0/1,253402300799
137.164.35.47,pep-gw,GigabitEthernet0/1.2040,1220577130
137.164.39.229,pep-gw,Loopback0,253402300799
137.164.38.86,pep-gw,GigabitEthernet0/3.2041,1219194635
137.164.38.86,pep-gw,GigabitEthernet0/3.2041,1219453833
137.164.35.43,pep-gw,GigabitEthernet0/3.2041,253402300799
137.164.18.228,sol-dis-sw-1,Vlan10,253402300799
137.164.41.214,sol-dis-sw-1,Vlan130,253402300799
207.62.184.1,cab-cc,FastEthernet0/0,1226691752
137.164.39.66,cab-cc,Loopback0,1226691752
137.164.32.139,cab-cc,Serial3/0,1226691752
137.145.200.113,cma-csu,Ethernet1/0,1164907595
192.168.100.1,cma-csu,FastEthernet3/0,1157850524
137.164.39.168,cma-csu,Loopback0,1164907595
137.164.32.29,cma-csu,Serial4/0,1164907595
137.164.10.162,mod-coe-ts,Ethernet0,1340524846
192.168.1.1,mod-coe-ts,Loopback0,1340524846
1.1.1.1,mod-coe-ts,Loopback1,1340524846
137.164.41.156,sui-sw-1-mgmt,Vlan110,253402300799
10.130.160.27,ivc-cc-gk,Vlan1,1107786811
137.164.79.250,ivc-cc-gk,FastEthernet0/0,1107786811
137.164.46.123,lax-agg4,GigabitEthernet0/3,253402300799
137.164.1.234,lax-agg4,Serial1/0,253402300799
137.164.46.121,lax-agg4,GigabitEthernet0/1,253402300799
137.164.16.87,lax-agg4,Loopback0,253402300799
137.164.1.164,lax-agg4,Serial2/0,1315451138
137.164.1.164,lax-agg4,Serial2/0,253402300799
206.78.113.254,cho-usd,FastEthernet0/1,1226030869
206.78.113.254,cho-usd,GigabitEthernet0/3,253402300799
137.164.34.75,cho-usd,GigabitEthernet0/2,253402300799
137.164.1.11,cho-usd,GigabitEthernet0/1,253402300799
137.164.39.132,cho-usd,Loopback0,253402300799
137.164.33.5,cho-usd,Serial1/0,1230948678
137.164.19.21,sfo-15540-2,FastEthernet0,1333911642
137.164.31.156,sfo-15540-2,Loopback0,1333911642
137.164.31.24,sfo-15540-2,Wave1,1100548972
137.164.31.38,sfo-15540-2,Wave1,1267185948
137.164.31.38,sfo-15540-2,Wave1,1333911642
192.168.19.1,sfo-15540-2,EthernetDcc4/1/0,1118602991
192.168.19.2,sfo-15540-2,EthernetDcc4/1/0,1333911642
192.168.19.1,sfo-15540-1,WaveEthernetPhy4/1,1095447751
137.164.19.18,sfo-15540-1,FastEthernet0,1333911641
137.164.31.146,sfo-15540-1,Loopback0,1333911641
137.164.31.31,sfo-15540-1,Wave1,1095116879
192.168.19.1,sfo-15540-1,EthernetDcc4/1/0,1333911641
137.164.31.24,sfo-15540-1,Wave0,1095116879
137.164.31.31,sfo-15540-1,Wave0,1333911641
209.129.165.2,merritt-cc-gk,FastEthernet0/0,253402300799
207.233.79.4,207.233.79.4,FastEthernet0/0,1099559961
137.150.105.75,hum-csu-gk,FastEthernet0/1,1160179701
137.150.120.1,hum-csu-gk,FastEthernet0/1,1189814940
137.150.120.1,hum-csu-gk,FastEthernet0/1,253402300799
137.150.16.254,hum-csu-gk,FastEthernet0/0,1128989658
137.150.36.9,hum-csu-gk,FastEthernet0/0,1154996081
137.150.248.43,hum-csu-gk,FastEthernet0/0,1240617802
137.150.73.100,hum-csu-gk,FastEthernet0/0,253402300799
137.164.19.51,col-sw-4-mgmt,Vlan100,253402300799
137.164.10.130,dn-coe-ts,Ethernet0,1289032206
1.1.1.1,dn-coe-ts,Loopback0,1289032206
137.164.38.105,riv-cc-1,GigabitEthernet0/3,253402300799
137.164.38.97,riv-cc-1,GigabitEthernet0/2,253402300799
137.164.32.163,riv-cc-1,GigabitEthernet0/1,253402300799
137.164.39.78,riv-cc-1,Loopback0,253402300799
137.164.50.202,sd-csu-sw-4,Vlan234,253402300799
10.0.0.2,sd-csu-sw-4,FastEthernet1,253402300799
