Route	Actual_Path_Weight	Optimal_Path_Weight
1661	12000	12000
1662	12000	12000
1663	12000	12000
1664	12000	12000
1665	12000	12000
1666	12000	12000
1667	12000	12000
1668	12000	12000
1669	12000	12000
1670	12000	12000
1671	12000	12000
1672	12000	12000
1673	12000	12000
1674	12000	12000
1675	12000	12000
1676	12000	12000
1677	12000	12000
1678	12000	12000
1679	12000	12000
1680	12000	12000
1681	12000	12000
1682	12000	12000
1683	12000	12000
1684	12000	12000
1685	12000	12000
1686	12000	12000
1687	12000	12000
1688	12000	12000
1689	12000	12000
1690	12000	12000
1691	12000	12000
1692	12000	12000
1693	12100	12100
1694	12100	12100
1695	12000	12000
1696	12000	12000
1697	12000	12000
1698	12000	12000
1699	12000	12000
1700	12100	12100
1701	12100	12100
1702	12100	12100
1703	12100	12100
1704	12100	12100
1705	12100	12100
1706	12100	12100
1707	12100	12100
1708	12100	12100
1709	12100	12100
1710	12100	12100
1711	12100	12100
1712	12100	12100
1713	12100	12100
1714	12100	12100
1715	12100	12100
1716	12100	12100
1717	12100	12100
1718	12100	12100
1719	12100	12100
1720	12100	12100
1721	12100	12100
1722	12100	12100
1723	12100	12100
1724	12100	12100
1725	12100	12100
1726	12100	12100
1727	12100	12100
1728	12100	12100
1729	12100	12100
1730	12100	12100
1731	inf	12209
1732	inf	12209
1733	inf	12209
1734	inf	12209
1735	inf	12209
1736	inf	12209
1737	inf	12209
1738	inf	12209
1739	inf	12209
1740	inf	12209
1741	inf	12209
1742	inf	12209
1743	inf	12209
1744	inf	12209
1745	inf	12209
1746	inf	12209
1747	inf	12209
1748	inf	12209
1749	inf	12209
1750	inf	12209
1751	inf	12209
1752	inf	12209
1753	inf	12209
1754	inf	12209
1755	inf	12209
1756	inf	12209
1757	inf	12209
1758	inf	12209
1759	inf	12209
1760	inf	12209
1761	inf	12209
1762	inf	12209
1763	inf	12209
1764	inf	12209
1765	inf	12209
1766	inf	12209
1767	inf	12209
1768	inf	12209
1769	inf	12209
1770	inf	12209
1771	inf	12209
1772	inf	12209
1773	inf	12209
1774	inf	12209
1775	inf	12209
1776	inf	12209
1777	inf	12209
1778	inf	12209
1779	inf	12209
1780	inf	12209
1781	inf	12209
1782	inf	12209
1783	inf	12209
1784	12019	12019
1785	12019	12019
1786	inf	12209
1787	inf	12209
1788	inf	12209
1789	inf	12209
1790	inf	12209
1791	12019	12019
1792	12019	12019
1793	12019	12019
1794	12019	12019
1795	12019	12019
1796	12019	12019
1797	12019	12019
1798	12019	12019
1799	12019	12019
1800	12019	12019
1801	12019	12019
1802	12019	12019
1803	12019	12019
1804	12019	12019
1805	12019	12019
1806	12019	12019
1807	12019	12019
1808	12019	12019
1809	12019	12019
1810	12019	12019
1811	12019	12019
1812	12019	12019
1813	12019	12019
1814	12019	12019
1815	12019	12019
1816	12019	12019
1817	12019	12019
1818	12019	12019
1819	12019	12019
1820	12019	12019
1821	12019	12019
1822	11100	11100
1823	11100	11100
1824	11100	11100
1825	11100	11100
1826	11100	11100
1827	11100	11100
1828	11100	11100
1829	11100	11100
1830	11100	11100
1831	11100	11100
1832	11100	11100
1833	11100	11100
1834	11100	11100
1835	11100	11100
1836	11100	11100
1837	11100	11100
1838	11100	11100
1839	11100	11100
1840	11100	11100
1841	11100	11100
1842	11100	11100
1843	11100	11100
1844	11100	11100
1845	11100	11100
1846	11100	11100
1847	11100	11100
1848	11100	11100
1849	11100	11100
1850	11100	11100
1851	11100	11100
1852	11100	11100
1853	11100	11100
1854	11100	11100
1855	11100	11100
1856	11100	11100
1857	11100	11100
1858	11100	11100
1859	11100	11100
1860	11100	11100
1861	11100	11100
1862	11100	11100
1863	11100	11100
1864	11100	11100
1865	11100	11100
1866	11100	11100
1867	11100	11100
1868	11100	11100
1869	11100	11100
1870	11100	11100
1871	11100	11100
1872	11100	11100
1873	11100	11100
1874	11100	11100
1875	9000	9000
1876	9000	9000
1877	11100	11100
1878	11100	11100
1879	11100	11100
1880	11100	11100
1881	11100	11100
1882	9000	9000
1883	9000	9000
1884	9000	9000
1885	9000	9000
1886	9000	9000
1887	9000	9000
1888	9000	9000
1889	9000	9000
1890	9000	9000
1891	10000	['svl-agg2']
1892	9000	9000
1893	9000	9000
1894	17010	9000
1895	10000	['svl-agg2']
1896	10000	['svl-agg2']
1897	10000	['svl-agg2']
1898	9000	9000
1899	9000	9000
1900	9000	9000
1901	9000	9000
1902	9000	9000
1903	9000	9000
1904	9000	9000
1905	9000	9000
1906	9000	9000
1907	9000	9000
1908	9000	9000
1909	9000	9000
1910	9000	9000
1911	9000	9000
1912	9000	9000
1913	9000	9000
1914	9000	9000
1915	9000	9000
1916	9000	9000
1917	9000	9000
1918	9000	9000
1919	9000	9000
1920	9000	9000
1921	9000	9000
1922	9000	9000
1923	9000	9000
1924	9000	9000
1925	9000	9000
1926	9000	9000
1927	9000	9000
1928	9000	9000
1929	9000	9000
1930	9000	9000
1931	9000	9000
1932	9000	9000
1933	9000	9000
1934	9000	9000
1935	9000	9000
1936	9000	9000
1937	9000	9000
1938	9000	9000
1939	9000	9000
1940	9000	9000
1941	9000	9000
1942	9000	9000
1943	9000	9000
1944	9000	9000
1945	9000	9000
1946	9000	9000
1947	9000	9000
1948	9000	9000
1949	9000	9000
1950	9000	9000
1951	9000	9000
1952	9000	9000
1953	9000	9000
1954	9000	9000
1955	9000	9000
1956	9000	9000
1957	9000	9000
1958	9000	9000
1959	9000	9000
1960	9000	9000
1961	9000	9000
1962	9000	9000
1963	9000	9000
1964	9000	9000
1965	9000	9000
1966	9000	9000
1967	9000	9000
1968	9000	9000
1969	9000	9000
1970	9000	9000
1971	9000	9000
1972	9000	9000
1973	9000	9000
1974	9000	9000
1975	9000	9000
1976	9000	9000
1977	9000	9000
1978	9000	9000
1979	9000	9000
1980	9000	9000
1981	9000	9000
1982	9000	9000
1983	9000	9000
1984	9000	9000
1985	9000	9000
1986	9000	9000
1987	9000	9000
1988	9000	9000
1989	9000	9000
1990	9000	9000
1991	9000	9000
1992	9000	9000
1993	9000	9000
1994	11100	11100
1995	11100	11100
1996	9000	9000
1997	9000	9000
1998	9000	9000
1999	9000	9000
2000	9000	9000
2001	11100	11100
2002	11100	11100
2003	11100	11100
2004	11100	11100
2005	11100	11100
2006	11100	11100
2007	11100	11100
2008	11100	11100
2009	11100	11100
2010	11100	11100
2011	11100	11100
2012	11100	11100
2013	11100	11100
2014	11100	11100
2015	11100	11100
2016	11100	11100
2017	11100	11100
2018	11100	11100
2019	11100	11100
2020	11100	11100
2021	11100	11100
2022	11100	11100
2023	11100	11100
2024	11100	11100
2025	11100	11100
2026	11100	11100
2027	11100	11100
2028	11100	11100
2029	11100	11100
2030	11100	11100
2031	11100	11100
2032	11100	11100
2033	17100	11100
2034	17100	11100
2035	17100	11100
2036	11100	11100
2037	11100	11100
2038	11100	11100
2039	11100	11100
2040	11100	11100
2041	11100	11100
2042	11100	11100
2043	11100	11100
2044	11100	11100
2045	11100	11100
2046	11100	11100
2047	11100	11100
2048	11100	11100
2049	11100	11100
2050	11100	11100
2051	11100	11100
2052	3100	3100
2053	3100	3100
2054	3100	3100
2055	3100	3100
2056	3100	3100
2057	3100	3100
2058	3100	3100
2059	3100	3100
2060	3100	3100
2061	3100	3100
2062	3100	3100
2063	3100	3100
2064	3100	3100
2065	3100	3100
2066	3100	3100
2067	3100	3100
2068	3100	3100
2069	3100	3100
2070	3100	3100
2071	3100	3100
2072	3100	3100
2073	3100	3100
2074	3100	3100
2075	3100	3100
2076	3100	3100
2077	3100	3100
2078	3100	3100
2079	3100	3100
2080	3100	3100
2081	3100	3100
2082	3100	3100
2083	3100	3100
2084	3100	3100
2085	3100	3100
2086	3100	3100
2087	3100	3100
2088	3100	3100
2089	3100	3100
2090	3100	3100
2091	3100	3100
2092	3100	3100
2093	3100	3100
2094	3100	3100
2095	3100	3100
2096	3100	3100
2097	3100	3100
2098	3100	3100
2099	3100	3100
2100	3100	3100
2101	3100	3100
2102	3100	3100
2103	3100	3100
2104	3100	3100
2105	3000	3000
2106	3000	3000
2107	3100	3100
2108	3100	3100
2109	3100	3100
2110	3100	3100
2111	3100	3100
2112	3000	3000
2113	3000	3000
2114	3000	3000
2115	3000	3000
2116	3000	3000
2117	3000	3000
2118	3000	3000
2119	3000	3000
2120	3000	3000
2121	3000	3000
2122	3000	3000
2123	3000	3000
2124	3000	3000
2125	3000	3000
2126	3000	3000
2127	3000	3000
2128	3000	3000
2129	3000	3000
2130	3000	3000
2131	3000	3000
2132	3000	3000
2133	3000	3000
2134	3000	3000
2135	3000	3000
2136	3000	3000
2137	3000	3000
2138	3000	3000
2139	3000	3000
2140	3000	3000
2141	3000	3000
2142	3000	3000
2143	3200	3200
2144	3200	3200
2145	3200	3200
2146	3200	3200
2147	1000	1000
2148	1000	1000
2149	1000	1000
2150	1000	1000
2151	1000	1000
2152	1000	1000
2153	1000	1000
2154	1000	1000
2155	1000	1000
2156	1000	1000
2157	1000	1000
2158	3100	3100
2159	3100	3100
2160	3100	3100
2161	3100	3100
2162	3100	3100
2163	3100	3100
2164	3100	3100
2165	3100	3100
2166	3100	3100
2167	3100	3100
2168	3100	3100
2169	3100	3100
2170	3100	3100
2171	3100	3100
2172	3100	3100
2173	3100	3100
2174	3100	3100
2175	3100	3100
2176	3100	3100
2177	3100	3100
2178	3100	3100
2179	3100	3100
2180	3100	3100
2181	3100	3100
2182	3100	3100
2183	3100	3100
2184	3100	3100
2185	3100	3100
2186	3100	3100
2187	3100	3100
2188	3100	3100
2189	3100	3100
2190	3100	3100
2191	3100	3100
2192	3100	3100
2193	3100	3100
2194	3100	3100
2195	3100	3100
2196	3100	3100
2197	3100	3100
2198	3100	3100
2199	3100	3100
2200	3100	3100
2201	3100	3100
2202	3100	3100
2203	3100	3100
2204	3100	3100
2205	3100	3100
2206	3100	3100
2207	3100	3100
2208	3100	3100
2209	3100	3100
2210	3100	3100
2211	inf	3300
2212	inf	3300
2213	3100	3100
2214	3100	3100
2215	3100	3100
2216	3100	3100
2217	3100	3100
2218	inf	3300
2219	inf	3300
2220	inf	3300
2221	inf	3300
2222	inf	3300
2223	inf	3300
2224	inf	3300
2225	inf	3300
2226	inf	3300
2227	inf	3300
2228	inf	3300
2229	inf	3300
2230	inf	3300
2231	inf	3300
2232	inf	3300
2233	inf	3300
2234	inf	3300
2235	3300	3300
2236	inf	3300
2237	inf	3300
2238	inf	3300
2239	inf	3300
2240	inf	3300
2241	inf	3300
2242	inf	3300
2243	inf	3300
2244	inf	3300
2245	inf	3300
2246	inf	3300
2247	inf	3300
2248	inf	3300
2249	3310	3310
2250	3310	3310
2251	3310	3310
2252	10110	2110
2253	11110	11110
2254	11110	11110
2255	11110	11110
2256	11110	11110
2257	11110	11110
2258	11110	11110
2259	11110	11110
2260	11110	11110
2261	11110	11110
2262	11110	11110
2263	11110	11110
2264	11110	11110
2265	11110	11110
2266	11110	11110
2267	11110	11110
2268	11110	11110
2269	11110	11110
2270	11110	11110
2271	11110	11110
2272	11110	11110
2273	11110	11110
2274	11110	11110
2275	11110	11110
2276	11110	11110
2277	11110	11110
2278	11110	11110
2279	11110	11110
2280	11110	11110
2281	11110	11110
2282	11110	11110
2283	11110	11110
2284	11110	11110
2285	11110	11110
2286	11110	11110
2287	11110	11110
2288	11110	11110
2289	11110	11110
2290	11110	11110
2291	11110	11110
2292	10100	2100
2293	inf	11110
2294	inf	11110
2295	inf	11110
2296	inf	11110
2297	10100	2100
2298	10100	2100
2299	10100	2100
2300	11110	11110
2301	11110	11110
2302	11110	11110
2303	11110	11110
2304	11110	11110
2305	11110	11110
2306	11110	11110
2307	11110	11110
2308	11110	11110
2309	11110	11110
2310	11110	11110
2311	11110	11110
2312	11110	11110
2313	11110	11110
2314	11010	11010
2315	11010	11010
2316	11110	11110
2317	11110	11110
2318	11110	11110
2319	11110	11110
2320	11110	11110
2321	11110	11110
2322	11110	11110
2323	11110	11110
2324	11110	11110
2325	11110	11110
2326	11110	11110
2327	11110	11110
2328	11110	11110
2329	11110	11110
2330	11110	11110
2331	11110	11110
2332	11010	11010
2333	11010	11010
2334	11010	11010
2335	11010	11010
2336	11010	11010
2337	11010	11010
2338	11010	11010
2339	11010	11010
2340	11010	11010
2341	11010	11010
2342	11010	11010
2343	11010	11010
2344	11010	11010
2345	11010	11010
2346	11010	11010
2347	11010	11010
2348	11010	11010
2349	11010	11010
2350	11010	11010
2351	11010	11010
2352	11010	11010
2353	11010	11010
2354	11010	11010
2355	11010	11010
2356	11010	11010
2357	11010	11010
2358	11010	11010
2359	11010	11010
2360	11010	11010
2361	11010	11010
2362	11010	11010
2363	11010	11010
2364	inf	inf
2365	inf	inf
2366	inf	inf
2367	inf	inf
2368	inf	inf
2369	inf	inf
2370	inf	inf
2371	inf	inf
2372	inf	inf
2373	inf	inf
2374	inf	inf
2375	inf	inf
2376	inf	inf
2377	inf	inf
2378	inf	inf
2379	inf	inf
2380	inf	inf
2381	inf	inf
2382	inf	inf
2383	inf	inf
2384	inf	inf
2385	inf	inf
2386	inf	inf
2387	inf	inf
2388	inf	inf
2389	inf	inf
2390	inf	inf
2391	inf	inf
2392	inf	inf
2393	inf	inf
2394	inf	inf
2395	inf	inf
2396	inf	inf
2397	inf	inf
2398	inf	inf
2399	inf	inf
2400	inf	inf
2401	inf	inf
2402	inf	inf
2403	inf	inf
2404	inf	inf
2405	inf	inf
2406	inf	inf
2407	inf	inf
2408	inf	inf
2409	inf	inf
2410	72193	12199
2411	72193	12199
2412	inf	inf
2413	inf	inf
2414	inf	inf
2415	inf	inf
2416	inf	inf
2417	inf	inf
2418	inf	inf
2419	inf	inf
2420	inf	inf
2421	inf	inf
2422	inf	inf
2423	inf	inf
2424	inf	inf
2425	inf	inf
2426	inf	inf
2427	inf	inf
2428	inf	inf
2429	inf	inf
2430	inf	inf
2431	inf	inf
2432	inf	inf
2433	inf	inf
2434	inf	inf
2435	inf	inf
2436	inf	inf
2437	inf	inf
2438	inf	inf
2439	inf	inf
2440	inf	inf
2441	inf	inf
2442	inf	inf
2443	inf	inf
2444	inf	inf
2445	inf	inf
2446	inf	inf
2447	inf	inf
2448	inf	inf
2449	inf	inf
2450	inf	inf
2451	inf	inf
2452	inf	inf
2453	inf	inf
2454	inf	inf
2455	inf	inf
2456	10999	10999
2457	10999	10999
2458	10999	10999
2459	10999	10999
2460	10999	10999
2461	10999	10999
2462	10999	10999
2463	10999	10999
2464	10999	10999
2465	10999	10999
2466	10999	10999
2467	10999	10999
2468	10999	10999
2469	10999	10999
2470	10999	10999
2471	10999	10999
2472	10999	10999
2473	10999	10999
2474	10999	10999
2475	10999	10999
2476	10999	10999
2477	10999	10999
2478	10999	10999
2479	inf	inf
2480	inf	inf
2481	inf	inf
2482	inf	inf
2483	inf	inf
2484	inf	inf
2485	inf	inf
2486	inf	inf
2487	inf	inf
2488	inf	inf
2489	inf	inf
2490	inf	inf
2491	inf	inf
2492	inf	inf
2493	inf	inf
2494	inf	inf
2495	inf	inf
2496	inf	inf
2497	inf	inf
2498	inf	inf
2499	inf	inf
2500	inf	inf
2501	inf	inf
2502	inf	inf
2503	inf	inf
2504	inf	inf
2505	inf	inf
2506	inf	inf
2507	inf	inf
2508	inf	inf
2509	inf	inf
2510	inf	inf
2511	inf	inf
2512	inf	inf
2513	inf	inf
2514	inf	inf
2515	inf	inf
2516	inf	inf
2517	inf	inf
2518	inf	inf
2519	inf	inf
2520	inf	inf
2521	inf	inf
2522	inf	inf
2523	inf	inf
2524	inf	inf
2525	inf	inf
2526	inf	inf
2527	inf	inf
2528	inf	inf
2529	inf	inf
2530	inf	inf
2531	inf	inf
2532	inf	inf
2533	inf	inf
2534	inf	inf
2535	inf	inf
2536	inf	inf
2537	inf	inf
2538	inf	inf
2539	inf	inf
2540	inf	inf
2541	inf	inf
2542	inf	inf
2543	inf	inf
2544	inf	inf
2545	inf	inf
2546	inf	inf
2547	inf	inf
2548	inf	inf
2549	inf	inf
2550	inf	inf
2551	inf	inf
2552	inf	inf
2553	inf	inf
2554	inf	inf
2555	inf	inf
2556	inf	inf
2557	inf	inf
2558	inf	inf
2559	inf	inf
2560	inf	inf
2561	inf	inf
2562	inf	inf
2563	inf	inf
2564	inf	inf
2565	inf	inf
2566	inf	inf
2567	inf	inf
2568	inf	inf
2569	inf	inf
2570	inf	inf
2571	inf	12519
2572	inf	12519
2573	inf	12519
2574	inf	12519
2575	inf	12519
2576	inf	12519
2577	inf	12519
2578	inf	12519
2579	inf	12519
2580	inf	12519
2581	inf	12519
2582	inf	12519
2583	inf	12519
2584	inf	12519
2585	inf	12519
2586	inf	12519
2587	inf	12519
2588	inf	12519
2589	inf	12519
2590	inf	12519
2591	inf	12519
2592	inf	12519
2593	inf	12519
2594	inf	12519
2595	inf	12519
2596	inf	12519
2597	inf	12519
2598	inf	12519
2599	inf	12519
2600	inf	12519
2601	inf	12519
2602	inf	12519
2603	inf	12519
2604	inf	12519
2605	inf	12519
2606	inf	12519
2607	inf	12519
2608	inf	12519
2609	inf	12519
2610	inf	12519
2611	inf	12519
2612	inf	12519
2613	inf	12519
2614	inf	12519
2615	inf	12519
2616	inf	12519
2617	inf	12519
2618	inf	12519
2619	inf	12519
2620	inf	12519
2621	inf	12519
2622	inf	12519
2623	inf	12519
2624	inf	12719
2625	inf	12719
2626	inf	12519
2627	inf	12519
2628	inf	12519
2629	inf	12519
2630	inf	12519
2631	inf	12719
2632	inf	12719
2633	inf	12719
2634	inf	12719
2635	inf	12719
2636	inf	12719
2637	inf	12719
2638	inf	12719
2639	inf	12719
2640	inf	12719
2641	inf	12719
2642	inf	12719
2643	inf	12719
2644	inf	12719
2645	inf	12719
2646	inf	12719
2647	inf	12719
2648	12719	12719
2649	inf	12719
2650	inf	12719
2651	inf	12719
2652	inf	12719
2653	inf	12719
2654	inf	12719
2655	inf	12719
2656	inf	12719
2657	inf	12719
2658	inf	12719
2659	inf	12719
2660	inf	12719
2661	inf	12719
2662	13099	13099
2663	13099	13099
2664	13099	13099
2665	13099	13099
2666	13099	13099
2667	13099	13099
2668	13099	13099
2669	13099	13099
2670	13099	13099
2671	13099	13099
2672	13099	13099
2673	13099	13099
2674	13099	13099
2675	13099	13099
2676	13099	13099
2677	13099	13099
2678	13099	13099
2679	13099	13099
2680	13099	13099
2681	13099	13099
2682	13099	13099
2683	13099	13099
2684	13099	13099
2685	13099	13099
2686	13099	13099
2687	13099	13099
2688	13099	13099
2689	13099	13099
2690	13099	13099
2691	13099	13099
2692	13099	13099
2693	13099	13099
2694	13099	13099
2695	13099	13099
2696	13099	13099
2697	13099	13099
2698	13099	13099
2699	13099	13099
2700	13099	13099
2701	13099	13099
2702	13099	13099
2703	13099	13099
2704	13099	13099
2705	13099	13099
2706	13099	13099
2707	13099	13099
2708	13099	13099
2709	13099	13099
2710	13099	13099
2711	13099	13099
2712	13099	13099
2713	13099	13099
2714	13099	13099
2715	10999	10999
2716	10999	10999
2717	13099	13099
2718	13099	13099
2719	13099	13099
2720	13099	13099
2721	13099	13099
2722	10999	10999
2723	10999	10999
2724	10999	10999
2725	10999	10999
2726	10999	10999
2727	10999	10999
2728	10999	10999
2729	10999	10999
2730	10999	10999
2731	10999	10999
2732	10999	10999
2733	10999	10999
2734	10999	10999
2735	10999	10999
2736	10999	10999
2737	10999	10999
2738	10999	10999
2739	10999	10999
2740	10999	10999
2741	10999	10999
2742	10999	10999
2743	10999	10999
2744	10999	10999
2745	10999	10999
2746	10999	10999
2747	10999	10999
2748	10999	10999
2749	10999	10999
2750	10999	10999
2751	10999	10999
2752	18200	18200
2753	18200	18200
2754	18200	18200
2755	18200	18200
2756	18200	18200
2757	18200	18200
2758	18200	18200
2759	18200	18200
2760	18200	18200
2761	18200	18200
2762	18200	18200
2763	18200	18200
2764	18200	18200
2765	18200	18200
2766	18200	18200
2767	18200	18200
2768	18200	18200
2769	18200	18200
2770	18200	18200
2771	18200	18200
2772	18200	18200
2773	18200	18200
2774	18200	18200
2775	18200	18200
2776	18200	18200
2777	18200	18200
2778	18200	18200
2779	18200	18200
2780	18200	18200
2781	18200	18200
2782	18200	18200
2783	18200	18200
2784	18200	18200
2785	18200	18200
2786	18200	18200
2787	18200	18200
2788	18200	18200
2789	18200	18200
2790	18200	18200
2791	18200	18200
2792	18200	18200
2793	18200	18200
2794	18200	18200
2795	18200	18200
2796	18200	18200
2797	18200	18200
2798	18200	18200
2799	18200	18200
2800	18200	18200
2801	18200	18200
2802	18200	18200
2803	18200	18200
2804	18200	18200
2805	18010	18010
2806	18010	18010
2807	18200	18200
2808	18200	18200
2809	18200	18200
2810	18200	18200
2811	18200	18200
2812	18010	18010
2813	18010	18010
2814	18010	18010
2815	18010	18010
2816	18010	18010
2817	18010	18010
2818	18010	18010
2819	18010	18010
2820	18010	18010
2821	18010	18010
2822	18010	18010
2823	18010	18010
2824	18010	18010
2825	18010	18010
2826	18010	18010
2827	18010	18010
2828	18010	18010
2829	18010	18010
2830	18010	18010
2831	18010	18010
2832	18010	18010
2833	18010	18010
2834	18010	18010
2835	18010	18010
2836	18010	18010
2837	18010	18010
2838	18010	18010
2839	18010	18010
2840	18010	18010
2841	18010	18010
2842	18010	18010
2843	10100	2020
2844	9180	1010
2845	inf	inf
2846	inf	inf
2847	inf	inf
2848	inf	inf
2849	2000	2000
2850	2000	2000
2851	2000	2000
2852	2000	2000
2853	2000	2000
2854	2000	2000
2855	2000	2000
2856	2100	2100
2857	2100	2100
2858	2100	2100
2859	2100	2100
2860	2100	2100
2861	2100	2100
2862	2100	2100
2863	2100	2100
2864	2100	2100
2865	2100	2100
2866	2100	2100
2867	11110	11110
2868	11110	11110
2869	11110	11110
2870	11110	11110
2871	11110	11110
2872	11110	11110
2873	11110	11110
2874	11110	11110
2875	11110	11110
2876	11110	11110
2877	11110	11110
2878	11110	11110
2879	11110	11110
2880	11110	11110
2881	11110	11110
2882	11110	11110
2883	11110	11110
2884	11110	11110
2885	11110	11110
2886	11110	11110
2887	11110	11110
2888	11110	11110
2889	11110	11110
2890	11110	11110
2891	11110	11110
2892	11110	11110
2893	11110	11110
2894	11110	11110
2895	11110	11110
2896	11110	11110
2897	11110	11110
2898	11110	11110
2899	11110	11110
2900	11110	11110
2901	11110	11110
2902	11110	11110
2903	11110	11110
2904	11110	11110
2905	11110	11110
2906	11110	11110
2907	11110	11110
2908	11110	11110
2909	11110	11110
2910	11110	11110
2911	11110	11110
2912	11110	11110
2913	11110	11110
2914	11110	11110
2915	11110	11110
2916	11110	11110
2917	11110	11110
2918	11110	11110
2919	11110	11110
2920	11110	11110
2921	11010	11010
2922	11010	11010
2923	11110	11110
2924	11110	11110
2925	11110	11110
2926	11110	11110
2927	11110	11110
2928	11010	11010
2929	11010	11010
2930	11010	11010
2931	11010	11010
2932	11010	11010
2933	11010	11010
2934	11010	11010
2935	11010	11010
2936	11010	11010
2937	11010	11010
2938	11010	11010
2939	11010	11010
2940	11010	11010
2941	11010	11010
2942	10000	2000
2943	11010	11010
2944	11010	11010
2945	11010	11010
2946	11010	11010
2947	11010	11010
2948	11010	11010
2949	11010	11010
2950	11010	11010
2951	11010	11010
2952	11010	11010
2953	11010	11010
2954	11010	11010
2955	11010	11010
2956	11010	11010
2957	11010	11010
2958	11010	11010
2959	11010	11010
2960	inf	11520
2961	inf	11520
2962	inf	11520
2963	inf	11520
2964	inf	11520
2965	inf	11520
2966	inf	11520
2967	inf	11520
2968	inf	11520
2969	inf	11520
